image,n_true,n_pred,pixel_iou,pixel_dice,precision,recall,f1,mean_matched_iou,tp,fp,fn,infer_ms
IXMtest_J17_s1_w19E7BCD2F-6D7E-4B39-9154-F93E4D539183.tif,82,80,0.9190431439555745,0.9578139468623121,0.975,0.9512195121951219,0.9629629629629629,0.8935945516415847,78,2,4,714.5380973815918
IXMtest_J20_s1_w1EEE65E52-7AD8-47C7-A286-6E84C5D77953.tif,137,139,0.9493469644611767,0.9740153823499428,0.9784172661870504,0.9927007299270073,0.9855072463768116,0.9357356594671442,136,3,1,717.0705795288086
IXMtest_J20_s5_w15709AA91-01B9-4959-963A-9D1D574D12E4.tif,143,141,0.9474163518618457,0.9729982506884667,0.9716312056737588,0.958041958041958,0.9647887323943661,0.9333344891145869,137,4,6,711.9531631469727
IXMtest_K01_s3_w1054711D8-52CF-4672-B3A0-EC9EC2E681C4.tif,102,101,0.93745120152685,0.9677159360587472,0.9702970297029703,0.9607843137254902,0.9655172413793103,0.9336227837048797,98,3,4,716.8097496032715
IXMtest_K01_s5_w1A3DE001A-72D6-4321-8B25-4300AB0207AC.tif,116,101,0.942715016941821,0.9705129251801659,0.9900990099009901,0.8620689655172413,0.9216589861751152,0.916086528912908,100,1,16,722.780704498291
IXMtest_K02_s3_w1FE99F6CA-8D35-4496-8F52-DBE55EFAB7E6.tif,67,69,0.9375170261769732,0.9677510065827315,0.9565217391304348,0.9850746268656716,0.9705882352941176,0.9323317153861884,66,3,1,708.8875770568848
IXMtest_K03_s5_w1DC4CE558-042C-482E-8CAE-FCCB57AA9A55.tif,131,133,0.9566716558567548,0.9778560986389547,0.9849624060150376,1.0,0.9924242424242424,0.9474123306950876,131,2,0,721.2884426116943
IXMtest_K05_s7_w1816D5E2A-B9D8-48DA-9FE6-CBC35FE38C8D.tif,152,151,0.9435805507234079,0.9709713861586068,0.9801324503311258,0.9736842105263158,0.976897689768977,0.9266094708004754,148,3,4,717.9429531097412
IXMtest_K05_s9_w1647AEF60-D7B0-4D83-AFA5-2B05E968468F.tif,142,136,0.9434466816992056,0.9709005043290674,0.9852941176470589,0.9436619718309859,0.9640287769784172,0.9304095989631455,134,2,8,712.8043174743652
IXMtest_K06_s9_w1787DFDA5-E2CE-40DB-9430-CC3766599BCC.tif,123,121,0.9449086289455683,0.9716740569533595,0.9917355371900827,0.975609756097561,0.9836065573770492,0.9343008311613711,120,1,3,731.8665981292725
IXMtest_K11_s4_w139A2D71E-EC27-49CC-BDA0-1118747BDC76.tif,99,99,0.9473467959155722,0.9729615679164778,0.98989898989899,0.98989898989899,0.98989898989899,0.9322506491536765,98,1,1,711.8721008300781
IXMtest_K12_s1_w193D6C057-1AA9-4E2F-86EA-2E71961BE68B.tif,85,85,0.9177997112834458,0.9571382307375865,0.9882352941176471,0.9882352941176471,0.9882352941176471,0.9079533823603247,84,1,1,711.7056846618652
IXMtest_K12_s6_w160D86D6B-648B-433E-9776-8A42DF40E5FB.tif,133,134,0.9327522505519142,0.9652062237004859,0.9776119402985075,0.9849624060150376,0.9812734082397004,0.920165262822892,131,3,2,714.5099639892578
IXMtest_K12_s7_w12A7857A5-3C92-4A08-8E81-2CA8A99F67AE.tif,223,218,0.927296972721743,0.962277205688968,0.9678899082568807,0.9461883408071748,0.9569160997732425,0.9059606685084552,211,7,12,725.8610725402832
IXMtest_K17_s5_w1BB3AD9D7-3A85-458C-AB1C-07A816C2C203.tif,144,146,0.9460692694030552,0.9722873530532201,0.9794520547945206,0.9930555555555556,0.9862068965517242,0.9379897618337408,143,3,1,735.1534366607666
IXMtest_K18_s8_w11FC8D3EA-E30D-46B8-A45E-0399327AA8AC.tif,137,137,0.9402890656831,0.9692257533307914,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.9279213429206339,135,2,2,717.8094387054443
IXMtest_L01_s2_w1E5038251-DBA3-44D0-BC37-E43E2FC8C174.tif,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,699.6660232543945
IXMtest_L01_s3_w1E7E0D198-5FB4-4E10-A27C-C46463DA9E06.tif,96,88,0.928882833787466,0.9631303856476904,0.8977272727272727,0.8229166666666666,0.8586956521739129,0.8677670376442587,79,9,17,706.9237232208252
IXMtest_L03_s2_w1AC4550E2-F824-4A58-9CC5-952AD9ECE76A.tif,117,116,0.9548652167162325,0.9769115625477318,1.0,0.9914529914529915,0.9957081545064378,0.9492247050286705,116,0,1,713.0906581878662
IXMtest_L03_s6_w1BE79472D-5E2C-422F-A16E-7AC0691C0FD8.tif,143,134,0.923110775098453,0.9600183068509869,1.0,0.9370629370629371,0.9675090252707581,0.9119101920901932,134,0,9,709.4523906707764
IXMtest_L05_s2_w1B9C6FAC9-9D48-4184-8D9B-ABFC3BEC1125.tif,146,143,0.9480620817923339,0.9733386740119288,1.0,0.9794520547945206,0.9896193771626297,0.9378349756692889,143,0,3,719.0251350402832
IXMtest_L06_s4_w14DD3575A-627B-4A71-91F0-3396DE0B33C4.tif,80,81,0.9559694998135179,0.977489168317461,0.9876543209876543,1.0,0.9937888198757764,0.949801582633538,80,1,0,713.4835720062256
IXMtest_L06_s5_w1610AE208-D6E8-4DC4-AC19-D26284AA8556.tif,192,188,0.9353943251894317,0.9666188569586485,0.9893617021276596,0.96875,0.9789473684210526,0.9187681939778355,186,2,6,723.2649326324463
IXMtest_L10_s6_w12D12D64C-2639-4CA8-9BB4-99F92C9B7068.tif,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,659.6081256866455
IXMtest_L11_s4_w13C057BB5-9CFB-471F-84B5-72F80654CF81.tif,167,165,0.9163401728734146,0.9563439579721676,0.9575757575757575,0.9461077844311377,0.9518072289156626,0.9021512042483072,158,7,9,747.7281093597412
IXMtest_L13_s5_w14B7DEC0F-735B-428F-B8B4-F4FF32B6ED4A.tif,128,128,0.9489693018456415,0.9738165716073448,0.984375,0.984375,0.984375,0.9383354806822873,126,2,2,716.3329124450684
IXMtest_L14_s5_w14B42C89E-7650-44AC-9D7B-50BE61EA307E.tif,156,152,0.9436942751047479,0.9710315940030139,0.993421052631579,0.967948717948718,0.9805194805194807,0.9343917527707496,151,1,5,717.7417278289795
IXMtest_L17_s1_w1DDC627E5-ADF1-441C-A437-D1D91CC0D498.tif,143,142,0.9485248584571833,0.9735825071364119,1.0,0.993006993006993,0.9964912280701755,0.9337768084664764,142,0,1,709.2576026916504
IXMtest_L21_s5_w122478CD2-80DC-4B4E-9BC8-A6F6239F4103.tif,72,70,0.9629256804239236,0.9811127237542332,1.0,0.9722222222222222,0.9859154929577464,0.9546384027960761,70,0,2,718.4157371520996
IXMtest_M04_s3_w1A599DF67-1E7F-4A09-84FD-0080767A735C.tif,159,156,0.9486404833836858,0.9736434108527132,0.9743589743589743,0.9559748427672956,0.9650793650793651,0.9277315572852601,152,4,7,714.7219181060791
IXMtest_M12_s5_w16D817EFA-C3C9-45DB-AC15-61BB143DEC62.tif,153,153,0.9415939992561061,0.9699185304619445,0.9673202614379085,0.9673202614379085,0.9673202614379085,0.9169324159448833,148,5,5,725.1229286193848
IXMtest_M12_s7_w193E9BA0F-274A-4EE8-A0F0-6A58471A333A.tif,191,183,0.9443973482986047,0.9714036579251412,0.9781420765027322,0.93717277486911,0.9572192513368983,0.9296084974609773,179,4,12,724.653959274292
IXMtest_M15_s8_w113217199-6161-475C-A786-265D0444C84B.tif,119,122,0.9378560890477504,0.9679316171600819,0.9754098360655737,1.0,0.9875518672199171,0.9353482135837808,119,3,0,714.7023677825928
IXMtest_M20_s3_w15C73A7C7-F81B-4583-AB8F-0A64336AF070.tif,60,57,0.9355645161290322,0.9667097204283155,1.0,0.95,0.9743589743589743,0.9086968509969033,57,0,3,715.5778408050537
IXMtest_M23_s8_w118BC311D-A998-4161-8256-22839B2421F2.tif,161,161,0.9360668950231714,0.9669778429964512,0.9875776397515528,0.9875776397515528,0.9875776397515528,0.9166117750196708,159,2,2,721.4210033416748
IXMtest_N02_s8_w1B14E70A6-CACF-425C-A958-1285482357F3.tif,171,173,0.940088926220453,0.96911941871847,0.9826589595375722,0.9941520467836257,0.9883720930232557,0.9247587050195734,170,3,1,715.3363227844238
IXMtest_N07_s5_w1D30ED7AB-503E-479D-B5BC-B66472568DE2.tif,149,153,0.9403463827863471,0.9692562020148227,0.9477124183006536,0.9731543624161074,0.9602649006622517,0.9392532282677478,145,8,4,724.6649265289307
IXMtest_N08_s2_w159DEEDD5-2882-4F9E-9048-F5BD2B918651.tif,125,117,0.9518851222870631,0.9753495340665542,0.9829059829059829,0.92,0.9504132231404959,0.9420622763064687,115,2,10,723.4554290771484
IXMtest_N11_s4_w142A84EA3-47C3-4B49-B6CA-BBC6685BBE1E.tif,91,90,0.9375746318163726,0.9677816961687267,0.9555555555555556,0.945054945054945,0.9502762430939227,0.9262623516227011,86,4,5,706.674337387085
IXMtest_N12_s7_w166EF3FAB-EA33-4B28-91E3-034A1654BAAE.tif,198,193,0.9445178563717235,0.9714674033738108,0.9533678756476683,0.9292929292929293,0.9411764705882352,0.9167783423118455,184,9,14,720.6594944000244
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,149,146,0.9374125568380552,0.9676953455571227,0.9931506849315068,0.9731543624161074,0.983050847457627,0.9223034025975855,145,1,4,732.0914268493652
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,98,94,0.9492006525285481,0.9739383693487104,0.9893617021276596,0.9489795918367347,0.96875,0.9475817499945152,93,1,5,708.7051868438721
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,106,107,0.9369231897879833,0.9674345319708206,0.9626168224299065,0.9716981132075472,0.9671361502347416,0.9240450435182205,103,4,3,710.3061676025391
IXMtest_N18_s2_w1CC5ED51D-86C5-437D-8EDD-E56E4C949B3B.tif,125,128,0.9371646694556713,0.9675632477016087,0.9609375,0.984,0.9723320158102766,0.9138366684398801,123,5,2,722.0737934112549
IXMtest_N18_s5_w1A2FA7E05-3145-461D-9111-FAB41A7F6D6F.tif,130,130,0.9477802657839653,0.9731901307691827,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.937196656764186,129,1,1,720.2999591827393
IXMtest_N21_s1_w14F264B20-62D6-47EC-9BCD-B9416AB302D9.tif,26,27,0.9045575487082654,0.9498873366381253,0.9629629629629629,1.0,0.9811320754716981,0.8755214820551858,26,1,0,717.487096786499
IXMtest_N23_s2_w16380EDDA-E5B8-4168-8BE7-F83AD9810680.tif,117,116,0.9532939684444505,0.9760885804645448,0.9913793103448276,0.9829059829059829,0.9871244635193134,0.9362110519373379,115,1,2,710.3674411773682
IXMtest_N24_s7_w1AC0733FE-E0FD-45B2-930B-FEEAB052DB36.tif,57,56,0.9321878759349338,0.9649039697900735,0.9821428571428571,0.9649122807017544,0.9734513274336283,0.9122414788125157,55,1,2,722.496747970581
IXMtest_O01_s6_w11A23978B-BAAD-4287-B1F6-FFBCF45C5E2F.tif,78,78,0.9383816769694088,0.9682114602285504,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9295854353156031,76,2,2,711.2221717834473
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,74,74,0.9579924785794596,0.9785456165536359,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.9365752849187257,73,1,1,714.0357494354248
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,88,90,0.9564556627461346,0.9777432537404168,0.9666666666666667,0.9886363636363636,0.9775280898876404,0.9555955659033096,87,3,1,707.7293395996094
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,93,91,0.9417893506361495,0.9700221605681482,1.0,0.978494623655914,0.9891304347826088,0.9261921239724482,91,0,2,713.693380355835
IXMtest_O07_s6_w17884A281-85EA-4DD8-9D5A-42427988AE36.tif,90,91,0.9406666328102518,0.9694262960023028,0.989010989010989,1.0,0.994475138121547,0.9349154426159821,90,1,0,710.0341320037842
IXMtest_O09_s2_w133C7EDCE-1C7C-41A6-9E52-7AD499E7CDC8.tif,72,72,0.954109895236059,0.9765161084973691,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9452287536914153,71,1,1,722.4488258361816
IXMtest_O10_s8_w18F4DB020-BFB7-4F13-B99C-C39F8E54F85D.tif,19,17,0.934375,0.9660743134087237,1.0,0.8947368421052632,0.9444444444444444,0.9146859223348343,17,0,2,714.4951820373535
IXMtest_O13_s3_w12D9C1C9C-C582-4080-B9BE-4807FA3E0843.tif,24,24,0.9532336350518169,0.9760569528862622,1.0,1.0,1.0,0.9439504803953325,24,0,0,729.4180393218994
IXMtest_O15_s6_w1A4844AB3-6D66-4B9A-8212-758E061C349F.tif,33,29,0.9231502064147349,0.9600396301188904,1.0,0.8787878787878788,0.9354838709677419,0.8613883237484834,29,0,4,724.7588634490967
IXMtest_O16_s2_w1F6F6A3A1-99E4-4029-B734-022806CF6D42.tif,125,123,0.9613855623119125,0.9803126736374198,1.0,0.984,0.9919354838709677,0.944409821484547,123,0,2,738.182544708252
IXMtest_O16_s3_w129E61E12-E398-496E-9408-092D2D70E74B.tif,127,126,0.9542783826562425,0.9766043477994097,0.9920634920634921,0.984251968503937,0.9881422924901185,0.9442636248909719,125,1,2,728.9986610412598
IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,129,128,0.9478643296385788,0.9732344447361512,0.9921875,0.9844961240310077,0.9883268482490272,0.930510517185095,127,1,2,736.1555099487305
IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,121,121,0.945735458788893,0.9721110385453511,1.0,1.0,1.0,0.9379965641189748,121,0,0,743.7548637390137
IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,113,113,0.9338498817452372,0.965793560876057,0.9734513274336283,0.9734513274336283,0.9734513274336283,0.9278388365859298,110,3,3,739.7420406341553
IXMtest_P01_s3_w1A7DC2612-9C11-4656-B100-102AF8FE8B43.tif,65,64,0.9471952473437678,0.9728816343773102,0.984375,0.9692307692307692,0.9767441860465116,0.9380505433058516,63,1,2,755.3920745849609
IXMtest_P05_s5_w18FC141F8-8BCA-4851-9000-31D080922BDD.tif,145,143,0.947455153255803,0.9730187128281998,0.958041958041958,0.9448275862068966,0.9513888888888888,0.9263656270013707,137,6,8,767.9917812347412
IXMtest_P07_s8_w144364F25-950A-472C-A529-1A9AD0433B6C.tif,104,100,0.9342727818711822,0.9660196748127561,0.97,0.9326923076923077,0.9509803921568627,0.9243969613219751,97,3,7,764.944314956665
IXMtest_P07_s8_w19D682C29-5685-4A33-8CAA-F0797DD7F021.tif,47,46,0.9477799828204141,0.9731899815994769,0.9565217391304348,0.9361702127659575,0.9462365591397849,0.9415734183268003,44,2,3,766.8900489807129
IXMtest_P09_s4_w11E382363-8C26-4A73-9D8A-8193D66E5785.tif,17,15,0.9166854312091871,0.9565319548872181,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.8750131115921318,14,1,3,752.0945072174072
IXMtest_P10_s2_w130B9EBAE-801C-4AAC-A3CE-1C96EE2E6FF9.tif,81,76,0.9367954167436703,0.9673664122137404,0.9868421052631579,0.9259259259259259,0.9554140127388535,0.9234388866133653,75,1,6,742.1622276306152
IXMtest_P10_s7_w1F78192AF-7D11-4D41-80F3-8CD6DB05AB57.tif,133,133,0.949473862045663,0.9740821670205325,0.9774436090225563,0.9774436090225563,0.9774436090225563,0.9428465126203583,130,3,3,747.8678226470947
IXMtest_P13_s6_w1270AEE06-D31F-421C-8147-13644F4C5B94.tif,92,94,0.9590671805630092,0.9791059643879965,0.9680851063829787,0.9891304347826086,0.9784946236559139,0.9492976885132307,91,3,1,741.663932800293
IXMtest_P15_s3_w10F5E9699-743C-4177-93CE-27CFD65A925E.tif,103,101,0.9241412846470094,0.9605752883334099,0.9801980198019802,0.9611650485436893,0.9705882352941178,0.908394696910442,99,2,4,777.5332927703857
IXMtest_P15_s8_w1D26A5BC7-CF59-4027-B785-85AD33773609.tif,79,82,0.9445405555886973,0.9714794097495628,0.9634146341463414,1.0,0.9813664596273292,0.9301527630161179,79,3,0,756.108283996582
IXMtest_P19_s6_w10EBAD15B-2822-48B9-B9C8-4DF5D80AB940.tif,88,85,0.9556182657773217,0.9773055227600682,1.0,0.9659090909090909,0.9826589595375723,0.9445053054136039,85,0,3,760.8077526092529
IXMtest_P21_s4_w19B7DC88B-10BB-4B51-9A10-9E30285688C1.tif,57,54,0.9635083767422216,0.9814150916339232,1.0,0.9473684210526315,0.972972972972973,0.9523231372571339,54,0,3,772.19557762146
IXMtest_P21_s5_w1ACEBEE91-BAFA-49E6-9D97-D07197400A15.tif,102,103,0.953290242423346,0.9760866272906255,0.970873786407767,0.9803921568627451,0.975609756097561,0.9451809333139889,100,3,2,760.4739665985107
IXMtest_P23_s7_w13B627CB9-6C57-4049-AAD7-6468A051DD24.tif,12,13,0.9342607134844065,0.9660132235239531,0.9230769230769231,1.0,0.9600000000000001,0.9014443625060559,12,1,0,761.6372108459473
IXMtest_P23_s9_w1CA355675-EEC7-40B6-82C8-DC7E52A7A825.tif,137,137,0.9422551836793094,0.9702691918106756,0.948905109489051,0.948905109489051,0.948905109489051,0.915906019851202,130,7,7,780.8537483215332
IXMtest_P24_s9_w13AC6C03C-E8D7-4A23-B649-514BB4052F52.tif,87,77,0.9256814231295536,0.9614066086021299,1.0,0.8850574712643678,0.9390243902439025,0.9365875727609195,77,0,10,777.8310775756836
